PN,No.,Gloss,Chinese,Frame,PB (Matisoff 2003),PN (Bradley 1979b),PTB,PLa,PLa initial,PLa rhyme,PLa tone,CW-QY,C-WC,C-LJ,C-LB,C-CJ,C-QS,CE-YA,W-SZP,W- SLZ,W-DT,W-YL,E-DC,E-HS,E-TS,XZ,YL (young),YL (old),MD,Eka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,44,yesterday-1,昨天,他__过来,,*ʔəmi¹,,a²ʔni³,0,a,2,aŋ³³,ɑ̃³³,aŋ³³,ɑ²¹nɑ³³,an³³,ɑn³³,a²¹nɛ³³,"an³³, a³³na³³",a³³ni³³,a²¹ni³³,a⁴⁴na³³,a²¹nɛ³³,a²¹ni³³,a²¹nə³³,a²¹ɲi³³,a²¹ni³³,a²¹ni³³,a²¹ni³³,a²¹mi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,135,dragonfly-1,蜻蜓,树上有三只__,,,,dʒɛ²m̩²kʰa³la³,dʒ,ɛ,2,dʑɛ̤ŋ²¹kʰa³³la³³,dʑɑm²¹pɑ²¹kʰɑ³³lɑ³³,dʐɑŋ²¹kʰa³³la³³,ɑ²¹lɑ⁵⁵mu²¹,dʑɛ²¹m̩²¹dʑɛ²¹kʰa³³lo̠̠³³,dʐɑŋ²¹dʐɑŋ²¹kʰɑ³³lɑ³³,o̠⁵⁵o̠⁵⁵tan³³tan³³,dʑɛ²¹m̩²¹pa³³kʰa³³la³³,,ɣɨ²⁴pe²¹tsɿ³¹,,dɔn²¹dɔn²¹kʰɛ³³lɛ³³,dʐɛn²¹dʐɛn²¹tʰɛ⁵⁵lɛ³³,piɔ³³piɔ³³,ɣɨ²⁴tʰɤ̪˞²¹ta³³kue⁴⁴lu⁴⁴,,,bi⁵⁵ɕi⁵⁵li⁵⁵,dza⁵⁵pa²¹tɕi³³li²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,756,bear fruit,结(果),它__过,,,,dʒɛ²,dʒ,ɛ,2,dʑɛ̤²¹,dʑɛ²¹,dʐɑ²¹,dʑɛ²¹,dʑɛ²¹,dʑɛ²¹,dzɛ²¹,dʐʅ²¹,dʐɛ˞²¹,dʐɛ²¹,dʐə²¹,dzɛ²¹,dʐɛ²¹,dzɛ²¹,dʐɛ˞²¹,dzɛ˞²¹,,ɲɛ²¹,nɛ̠ʔ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,427,liquor,酒,桌上有三碗__,m-dzəy¹,nji¹,,dʒi¹,dʒ,i,1,dʐʅ⁴⁵,dʐʅ⁵⁵,dʐʅ⁵⁵,dʐʅ⁵⁵,dzɿ⁵⁵,dzɿ⁵⁵,dzɿ²⁴,dʐʅ²⁴,dʐʅ²⁴,dʐʅ²⁴,dʐʅ²⁴,dzɿ²⁴bɛ²¹,dzɿ²⁴bɛ˞²¹,dzɿ²⁴,dʐʅ²⁴,dzɿ³³,,dʑi⁵⁵,dʑi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,842,raw; unripe,生 (生肉),,dʒim²,,,dʒi²,dʒ,i,2,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dʑi²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,dzɿ²¹,,dʑi²¹,ɛ³³dʑi²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,479,market,街子(市场),村里有三个__,,*je¹,,dʒi³,dʒ,i,3,dʐʅ³³,dʐʅ³³ɣɨ⁵⁵,dʐʅ³³,dʐʅ³³ɣɨ⁵⁵,dzɿ³³tɕɛ⁵⁵,dzɿ³³kɛ⁵⁵,dzɿ³³,dʐʅ³³,kai⁵⁵tsɿ²¹,dʐʅ³³,dʐʅ³³kɨ⁴⁴,dzɿ³³,dzɿ³³kʰɨ²¹,dzɿ³³,,kai³³tsɿ³³,,ba⁵⁵dʑi³³,dʑi³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,281,waist,腰,他的__很粗,gyukᶫ; dʒukᶫ,*gyaw²/apL,,dʒo̠ᶫ,dʒ,o̠,L,dʐo̠²¹,dʐo̠²¹,dʐo̠²¹,dʐo̠²¹,dzo̠²¹,dzo̠²¹,zo̠²¹,dʐu⁵⁵la⁴⁴n̩²¹dzɿ³³,ʐu⁵³ta³³vv̩²¹,dʐu⁴⁵,dʐua⁵⁵dzɿ³³,dzou⁴²,dzɔ̠²¹,zu²¹tsɿ²¹,dʐu̠³³,ʐuən²¹jao³³,,dʒo²¹,dzu̠ʔ³¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,472,chopsticks,筷子,桌上有三双__,,*d/ɡy/j/yu¹/³,,a¹dʒu³,dʒ,u,3,a⁵⁵ɖʐə³³,ɑ⁵⁵ɖʐu³³,a⁵⁵ɖʐv̩³³,a⁵⁵ɖʐu³³,ɑ⁵⁵dzu³³,ɑ⁵⁵dzv̩³³,a⁵⁵dzə³³,a⁵⁵dʐv̩³³,a⁵⁵dʐə³³,a⁵⁵dʐv̩³³,a⁵⁵dʐv̩³³,a⁵⁵dzu³³,a⁵⁵dʐɤ̪˞³³,a⁵⁵dzɤ̪³³,a⁵⁵dʐɤ̪˞³³,a⁵⁵dzə³³,,a⁵⁵dʒu³³,a²⁴dzu³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,centipede-1,蜈蚣,地上有三只__,,,,ʃa¹xe¹,ʃ,a,1,ʂa⁵⁵ɕi⁵⁵,ʂɑ⁵⁵ɕi⁵⁵,ʂa⁵⁵ɕi⁵⁵,mɑ⁵⁵ɕi⁵⁵,sɑ⁵⁵ɕi⁵⁵,sɑ⁵⁵ɕi⁵⁵,mi²⁴ɕi⁵⁵,ʂa²⁴ɕi²⁴,ɕi⁴⁴ʂɛ˞³³,ʂɛ˞²⁴ɕi²⁴,mɨ⁴⁴ɕi⁴⁴,mi²⁴ɕi⁵⁵,ʂɛ⁵⁵ɕi⁵⁵,sɛ⁵⁵ɕi⁵⁵,ɕi⁵⁵ʂɛ˞ʔ⁵⁵,,,sa⁵⁵xɛn⁵⁵,mɛ⁵⁵dza²¹xa²⁴ni²⁴mo³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,wheat,小麦,他家有三棵__,,ʃa³,,ʃa¹,ʃ,a,1,ʂa⁵⁵,ʂɑ⁵⁵,ʂa⁵⁵,ʂɑ⁵⁵,sɑ⁵⁵,sɑ⁵⁵,sa⁵⁵,ʂa²⁴,ʂa²⁴dzɿ²⁴,ʂo²⁴,ʂə⁴⁴,sɔ⁵⁵,sɔ⁵⁵,sɔ⁵⁵,ʂo⁴⁵³,sa³³,sa³³,kʰa²¹ɕɛŋ⁵⁵,so²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,167,corn-1,玉米,他家有三棵__,,*ʃa¹ & *C-kokL,,ʃa¹mɨ²,ʃ,a,1,"ʂa⁵⁵mʉ̤²¹,ʂam⁵¹",ʂʅ⁵⁵mɨ²¹,ʂʅ⁵⁵mɨ²¹,ʂɑ⁵⁵mɨ̤²¹,ɑ⁵⁵sɑ⁵⁵,ɑ⁵⁵sɑŋ⁵⁵,an⁵⁵sa⁵⁵,ʂʅ⁴⁴mɨ²¹,ʂa⁴⁴mɨ²¹,ʂu⁵⁵mɨ²¹,ʂʅ⁴⁴mɨ²¹,u⁵⁵mɛ⁵⁵,a⁵⁵nia⁵⁵sɔ⁵⁵,su⁵⁵mu³³,ʂu⁴⁵mu³³,tɕi⁵⁵mɨ³³,,sə⁵⁵nə⁵⁵,ka³³sa²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,429,sugar (a),糖,桌上有三个__,,,,ʃa¹ba²,ʃ,a,1,ʂa⁵⁵ba²¹,,ʂa⁵⁵ba²¹,,sɑ⁵⁵bɑ²¹,sɑ⁵⁵bɑ²¹,,,,,,,,,,,,bɨ²¹tʃʰɿ⁵⁵,pɨ²¹tsʰɿ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,429,sugar (b),糖,桌上有三个__,,,,ʃa¹da²,ʃ,a,1,,ʂa⁵⁵ta²¹,,sɑ⁵⁵dɑ²¹,,,,ʂa⁵⁵da²¹,ʂa⁵⁵da²¹i³³,lo²¹tʂʰʅ²⁴,,sɔ⁵⁵ta²¹,da²¹tɕʰi⁵⁵,tsʰɿ⁵⁵sɿ⁵⁵,tʂʰʅ³⁵mv̩˞²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,876,diligent-1,勤(勤奋),它_了,,,,ʃa²dɛ̠ᶫ,ʃ,a,2,n̩⁵⁵dɛ̠²¹,mu⁵⁵diɛ̠²¹,ʂa²¹dæ̠²¹,ʂa²¹da³³,sa²¹di̠²¹,,lɑ⁵⁵diɛ²¹,ʂa²¹dɛ⁵³,mv̩²⁴de⁵³,lv̩˞²⁴,ʂa²¹dɛ⁴⁵³,lɤ̪³³dei⁴²,lɤ̪³³di̠²¹,m̩²⁴di̠²¹,mɤ̪˞²⁴dɛi³³,məŋ⁵³,,ka̠²¹,dʑɛ²¹kʰɛ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,37,sand,沙,三堆,,*say²,,ʃa³,ʃ,a,3,ʂa³³tsɿ³³,xɑ²¹tʂɛ³³,ĩ²¹kʰɨ²¹ʂa³³,,ka⁵⁵lo̠̠³³m̩³³,sɑ³³tsɿ³³,qɑ⁵⁵lo̠³³kʉ⁵⁵za²¹,lu⁴⁴tsʰɿ⁴⁴mu³³,ʂa³³tsɿ³³,ʂa³³,ʂa³³,sɔ³³tsɿ³³,sa³³tsɿ³³,sɔ⁵⁵tsɿ³³,ɣɛ˞̠³³ʂa³³,ɕa³³,ɕa³³,a⁵⁵lu³³sei³³,"sa⁵⁵i²¹ɕɛ²¹, sa⁵⁵ɕɛ²¹",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.1,363,sis' child (Mvpt),外甥/外甥女,他有三个__,,*m-du¹,,ʃa̠ᶫ,ʃ,a̠,L,sa̠²¹,,sa̠²¹dv̩⁵⁵,,dv̩⁵⁵zɑ²¹,dv̩⁵⁵zɑ²¹,,,,,,su⁴²dɤ̪²⁴,,dɤ̪²⁴zɔ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,847,difficult,难,它_了,,*kakH & *ʔ/s-ra²,,ʃa̠ᶫ,ʃ,a̠,L,ʂa̠²¹,ʂa̠²¹,ʂa̠²¹,ʂa̠²¹,sa²¹,sa̠²¹,sa²¹,ʂa⁵³,pe²⁴ʂa⁵³,ʂo⁴⁵,ʂa⁵³,sɔ⁴²,sɔ̠²¹,sɔ̠²¹,ʂo⁴²,saʔ⁵³,,sɑ̠²¹,so̠²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,868,sad,忧愁,他__过,,*ʔ/s-ra²,,ko̠ᶫʃa̠ᶫ,ʃ,a̠,L,dʑɛ̠³³ma²¹dɛ̠²¹,dʑɛ̠³³ma²¹dɛ̠²¹,dʑɛ̠³³ma²¹dæ̠²¹,di²¹ʂa̠²¹,ko̠̠̠²¹sa²¹,ko̠̠̠²¹sa²¹,dʑiɛ³³sɑ²¹,kv̩⁴⁴ʂa⁵³,ku⁴⁴ʂa⁵³,di²¹ʂo⁵⁵,di²¹ʂa⁵³,bi²⁴tɕʰi³³,xɔ²¹pɨ²¹,dʑi²¹sɔ̠²¹,ku⁴⁴a²¹nu⁴⁵³,kʰɨ⁵³,,tsa⁵⁵sɑ²¹,dɨ³³so̠²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,869,ashamed-1,惭愧/害羞,他__过,,*s-rakL & *ʔ-daŋ¹,,ʃe̠ᶫtaŋ¹,ʃ,e̠,L,ɕɛ̠²¹tu⁵⁵,ɕiɛ̠²¹tu⁵⁵,ɕɛ̠²¹tu⁵⁵,ciɛ̠²¹tu⁵⁵,ci̠²¹to⁵⁵,ɕiɛ̠²¹tu⁵⁵,ɕiɛ̠²¹tu⁵⁵,ɕi⁵⁵tu³³,ɕi⁵⁵tu²³,ɕi⁵⁵ta³³,ɕiɛ⁵⁵tu³³,ɕi⁴²ta⁵⁵,pi⁵⁵sɔ̠²¹,,ɕi³³ta³³,sai⁵⁵tu³³,,ɕɛ̠²¹ta⁵⁵,ɕi̠²¹ta²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,31,gold,金,三两,s-rwəy¹,*s-rwe¹ & *[kam],,ʃɛ¹,ʃ,ɛ,1,ɕɛ⁵⁵,ʂɛ⁵⁵,ʂa⁵⁵,ʂɛ⁵⁵,ɕɛ⁵⁵,ɕɛ⁵⁵,sɛ⁵⁵,ʂɛ˞²⁴,ʂɛ˞³³,ʂɛ²⁴,ʂə⁵⁵,sɛ⁵⁵,ʂɛ˞⁵⁵,sɛ⁵⁵,ja³³ʂɛ˞⁵⁵,tsai³¹sɛ˞³³,dzai²¹sɛ˞³³,sɛ⁵⁵,ɕɛ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1,75,field cow-3,黄牛,他家有三头__,,*ʔ-myaŋ¹ & *nwa²,,a¹ni²ʃɛ¹,ʃ,ɛ,1,a⁵⁵ŋ̩²¹,ɑ⁵⁵la²¹ʂɛ⁵⁵,a⁵⁵ŋ̩²¹,,ɑ⁵⁵ŋ̩²¹,,a⁵⁵ŋ̩²¹,an⁵¹ʂɛ˞²⁴,a⁴⁴ni²¹ʂɛ˞³³,a³⁵ni²¹ʂɛ²⁴,an⁵³,la²¹ni⁵⁵,la²⁴m̩²¹pɔ̠²¹,a⁵⁵nɨ²¹ĩ⁵⁵,a³⁵ɲi²¹ʂɛ˞⁵³,a⁴⁵ni⁵³sɛ˞³³,a⁴⁵ni⁵³sɛ˞³³,a⁵⁵ni²¹,a²⁴ni²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,122.1,snake-2,蛇,地上有三条__,m-r-wəy¹,*m-rwe¹ & *laŋ¹,,la¹ʃɛ¹,ʃ,ɛ,1,la⁵⁵ɕɛ⁵⁵,lɑ³³ʂɛ⁵⁵,la⁵⁵ʂa⁵⁵,la⁵⁵ʂɛ⁵⁵,lɑ⁴⁴ɕɛ⁵⁵,lɑ⁵⁵ɕɛ⁵⁵,la³³sɛ⁵⁵,la²⁴ʂɛ⁴⁴,la³⁵ʂɛ˞³³,lo²⁴ʂɛ³³,lɐ²⁴ʂə⁴⁴,sɛ⁵⁵,lɔ²⁴ʂɛ˞⁵⁵,lɔ²⁴sɛ⁵⁵,lo³³ʂɛ˞⁴⁴,la³³sɛ˞³³,la²⁴sɛ˞³³,lo³³ɕɛ⁵⁵,lu³³ɕɛ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,131.1,fly-2,苍蝇,他家有三只__,,*C-brutL,,ɣaŋ¹ʃɛ¹,ʃ,ɛ,1,ɣɨ⁵⁵ɕɛ⁵⁵,ɣɨ⁵⁵ʂɛ⁵⁵,wu³³ʂa⁵⁵,wu⁵⁵ʂɛ⁵⁵,wu³³ɕɛ⁵⁵,ɣɨ⁵⁵ɕɛ⁵⁵,ɣɨ²⁴sɛ⁵⁵,vu²⁴ʂɛ³³,ɣɨ²⁴ʂɛ˞³³,ɣɛ˞²⁴mɨ²¹,wu²⁴ʂə³³,ja²⁴mə²¹,ɣɨ²⁴ʂɛ˞⁵⁵,ja²⁴m̩²¹,ja²⁴mɨ˞²¹,ɲɛ˞³³m̩²¹,,i⁵⁵sɛ⁵⁵,ɣɨ²⁴suɛ⁵⁵jo³¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,wasp (b)-2,黄蜂,树上有三只__,,,,bja²ʃɛ¹,ʃ,ɛ,1,,,,,,,,,bɑ²¹ʂɛ˞³³,bo²¹ʂɛ˞²⁴,,ɕi³³sɛ⁵⁵,,,ba²¹ʂɛ˞⁴⁵³zo²¹,ba²²to³³sɛ˞³³,ba²²do²⁴sɛ˞³³,bo²¹sɛ⁵⁵,dʑi³³dzo³³bo²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,801,yellow,黄,它_了,s-rwəy¹,*s-rwe¹,,ʃɛ¹,ʃ,ɛ,1,ɕɛ⁵⁵,ʂɛ⁵⁵,ʂa⁵⁵,ʂɛ⁵⁵,ɕɛ⁵⁵,ɕɛ⁵⁵,ã³³sɛ⁵⁵hɑ̤²¹,ʂɛ˞²⁴,ʂɛ˞²⁴,ʂɛ˞²⁴,ʂə⁴⁴,sɛ⁵⁵,ʂɛ˞⁵⁵,sɛ⁵⁵,ʂɛ˞⁴⁵³,sɛ˞³³,24,ɕɛ⁵⁵,ɕɛ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.1,900,LONG (distance),长,它_了,,*s/m-riŋ¹,,ʃi¹,ʃ,i,1,ʂʅ⁵⁵,ʂʅ⁵⁵,ʂʅ⁵⁵,ʂʅ⁵⁵,sɿ⁵⁵,sɿ⁵⁵,sɛ⁵⁵,ʂʅ²⁴,ʂʅ²⁴,ʂʅ²⁴,ʂʅ⁴⁴,sɿ⁵⁵,ʂɛ˞⁵⁵,sɿ⁵⁵,ʂʅ⁴⁵³,sɿ³³,sɿ²⁴,ɕi⁵⁵,sɿ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,731,flow,流 (水流),它__过,swan¹/² X swatH,,,ʃi³,ʃ,i,3,ji³³,ji³³,ji³³,ʝi³³,ji⁵⁵,,vɛ˞²¹,ʝi³³,ʂʅ³³,ʂʅ³³,ʝi³³,vɛ⁴²,vɛ˞²¹,sɿ³³,ʂʅ³³,sɿ³³,,xɛ³³kæ⁵⁵,ji̠²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,191,grass (a)-1,草,他家有三棵__,s-yəy²,*(C)-mrukL,,ʃɨ²by̠ᶫ,ʃ,ɨ,2,ʂʅ²¹,ʂʅ²¹,by̠²¹ʂʅ²¹,ʂʅ²¹,sɿ²¹,by̠²¹sɿ²¹,sɿ²¹,ʂʅ²¹,ʂʅ²¹vv̩²¹,ʂʅ²¹,ʂʅ²¹,sɿ²¹pə⁴²,sɿ³³pɨ²¹,bʉ²¹sɿ²¹,ʂʅ²¹bɛi²¹,pə⁵⁵sɿ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,195,seed,种子,桌上有三粒__,"yəw², dzəy (PTB)",*yo² & *je³,,ʃɨ²,ʃ,ɨ,2,"ʂʅ²¹,ha⁵⁵ʂʅ²¹",ʂʅ²¹,ha⁵⁵ʂʅ²¹,ʂʅ²¹,hɑ⁵⁵sɿ²¹,ha⁵⁵sɿ²¹,wu³³sɿ²¹,hã⁴⁴ʂʅ²¹,ʂʅ²¹kʰa³³,ʂʅ²¹kʰo³³,ʂʅ²¹,ja³³sɿ²¹,ja³³sɿ²¹,ja³³sɿ²¹,ja³³ʂʅ²¹,sɿ²¹kʰa³³,,jɛ²¹sɿ²¹,ɛ³³sɿ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.06,553,"scatter; sprinkle (e.g., seed)",撒 (撒种子),他__过,swan¹/²,,,ʃɨ²,ʃ,ɨ,2,"ʂʅ²¹,pi²¹","ʂʅ²¹,pi²¹",ʂʅ²¹,pɛ²¹,sɿ²¹,sɿ²¹,"sɿ²¹, pi²¹",ʂʅ²¹,ʂʅ²¹,ʂʅ²¹,ʂʅ²¹,pei²¹,sɿ²¹,pi²¹,"ʂʅ²¹, pɛi³³",sɿ²¹,,sɿ²¹,sɿ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,45,day before yesterday-1,前天,他__过来,,*ʔəʃikH,,ʃi̠Hʔni³,ʃ,i̠,H,ʂəŋ³³,ʂəŋ³³,ʂəŋ³³,ʂʅ³³nɑ³³,sən³³,səŋ³³,sɿ³³nɛ³³,"ʂɛ̃n³³, ʂʅ³³na³³",ʂʅ³³ni³³,ʂʅ³³ni³³,ʂʅ̃³³na³³,sɿ³³nɛ³³,sɿ³³ni³³,sɿ³³li³³ĩ³³,ʂʅ³³ɲi³³,sɿ³³ni³³,sɿ³³ni³³,ɕi³³ni³³,sɿ⁵⁵mi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,year before last-1,前年,他__过来,,,,ʃi̠Hni̠H,ʃ,i̠,H,ʂʅ³³ɲiɛ̠³³si⁵⁵,ʂʅ³³ɲiɛ̠³³,ʂʅ³³ɲɛ̠³³,ʂʅ³³ɲɛ̠³³,sɿ³³ne̠³³,sɿ³³ni̠³³,sɿ³³ɲi³³ɕi⁵⁵,ʂʅ⁴⁴ni⁴⁴sɛ³³,ʂʅ⁴⁴ni⁴⁴ɕi³³,ɕi⁴⁴ni⁴⁴sɛ³³,ʂʅ³³n̩³³niɛ³³,sɿ³³nei³³sə⁵⁵,sɿ³³ni³³ɕi⁵⁵,sɿ³³ɕi⁵⁵kʰu̠²¹,ʂʅ³³nɛi̠³³,sɿ³³i⁵³,sɿ³³i⁵³,ɕi³³ni̠³³,sɿ⁵⁵nɨ̠³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,729,smoke,冒烟,它__过,,*(C)-ʃukH/L,,ʃɨ̠H/ᶫ,ʃ,ɨ̠,H/L,ŋ²¹kʰə²¹tə⁵⁵,ŋ²¹kʰə²¹do̠³³,kʰv̩²¹ʂʅ̠²¹,ŋ²¹kʰv̩²¹siɛ̠²¹,ŋ²¹kʰv̩²¹sɿ²¹,kʰv̩²¹sɿ²¹du̠³³,tə⁵⁵,n̩²¹kʰu²¹tu⁵³,ŋ̩²¹kʰo²¹sɿ⁵³,m̩̩²¹kʰu²¹ʐʅ³³,n̩²¹kʰɨ²¹sɿ⁴⁴liɛ⁴⁴,du³³,dɤ̪³³,dɤ̪³³,,mi⁵⁵kʰo²¹du³³,,sɿ²¹do³³,a²⁴tu̠³¹xə³³ai²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
